id,date,text,favorites,retweets
7975,2020-06-03,RT @ScottAdamsSays: CNN says there are some fine people marching with the looters and domestic terrorists.,0,14417
8003,2020-06-03,"Undercover Huber is a great spoof, funny, but at the same time sad, because the real @JohnWHuber did absolutely NOTHING. He was a garbage disposal unit for important documents &amp; then, tap, tap, tap, just drag it along &amp; run out of time. A.G. Jeff Sessions was played like a drum!",52085,14327
7929,2020-06-03,"RT @esaagar: 58% of Americans support sending the military in to supplement police force to quell riots

Compare that to the twitter discou…",0,5108
7812,2020-06-03,RT @realDonaldTrump: SILENT MAJORITY!,0,74727
7887,2020-06-03,"RT @SenateGOP: 🚀 🇺🇸

we're back. https://t.co/0m8h64qaSN",0,4636
7854,2020-06-03,RT @RandPaul: Unmasking essentially is an end-run around the Constitution. The lesson that we should all be taking away from this is not “M…,0,15459
8257,2020-06-03,“There has never been a president in the White House who has been more supportive of HBCUs and their mission than President Trump” https://t.co/ooezBsHR20,95920,23683
8037,2020-06-03,"RT @BuckSexton: #Cuomo, #DeBlasio ‘Abject Fools’ Not up to Challenge 

https://t.co/QKyNJJ6FzY",0,6754
7989,2020-06-03,RT @LeeSmithDC: Heartbreaking. Greatest police force in the world reduced to this—tasked to bully Orthodox Jews and bend a knee to terroris…,0,7892
7799,2020-06-03,"Burgess Owens, Utah. “We weren’t to sure in 2016, but we voted for the right person to take us through this process.” @IngrahamAngle @FoxNews  Thank you Burgess. Working hard!",79547,15103
8186,2020-06-03,LAW &amp; ORDER!,354405,55975
8093,2020-06-03,"RT @BuckSexton: Getting real-time updates on a jewelry store looting from a friend watching it on his terrace down below at street level, p…",0,7321
7756,2020-06-03,"“Chaos, lawlessness, and destruction take over New York.” @FoxNews  When will Governor Cuomo call the Federal Government for help?",144719,30499
8094,2020-06-03,"RT @BuckSexton: These are Democrats who are ruining cities across the country 

Yes, I mean the politicians in charge- but also the rioters…",0,8735
8171,2020-06-03,Congratulations to Randy Feenstra on your big win in the Iowa Republican Primary. You will be a great Congressman!,132196,20879
8102,2020-06-03,RT @seanmdav: You wore blackface (or possibly even a KKK hood) and lied about it. https://t.co/lMQH44ExJ9,0,9521
8196,2020-06-03,"Really sick to watch the Fake and totally Slanted News(?) coming out of MSDNC and CNN. It bears NO relationship to the Truth or Facts. They are merely offshoots of the DNC, much like the @nytimes and the Amazon @washingtonpost. Just like 2016, but worse. Sad, but we will win big!",121188,29957
7836,2020-06-03,"I agree, unlike other states that are poorly run &amp; managed, Texas is in great shape...and the Southern Border Wall, which is going up FAST, puts it in even better position! https://t.co/F7quFwVPVF",60137,12662
8044,2020-06-03,The National Guard is ready! https://t.co/AifVRgWOlM,52014,13858
7850,2020-06-03,"RT @SenTedCruz: Every American has a right to peaceably express their freedom of speech.
 
That doesn't include:
✖️Rioting
✖️Looting
✖️Ligh…",0,7119
8156,2020-06-03,"RT @MikeCrapo: I introduced the Lower Costs, More Cures Act, which contains similar proposals for the reduction of insulin and other prescr…",0,5442
7770,2020-06-03,"New York’s Finest are not being allowed to perform their MAGIC but regardless, and with the momentum that the Radical Left and others have been allowed to build, they will need additional help. NYC is totally out of control. @NYCMayor &amp; @NYGovCuomo MUST PUT DOWN RIOTING NOW!",84647,20867
8239,2020-06-03,"....the possible exception of another Republican President, the late, great, Abraham Lincoln...and it’s not even close. The Democrats know this, and so does the Fake News, but they refuse to write or say it because they are inherently corrupt! See “pinned” above.",108256,21721
8036,2020-06-03,"RT @BuckSexton: Remember, if you don’t social distance, you’re literally killing people. That’s what they told us. The “experts.”",0,13485
8013,2020-06-03,Get tough police! https://t.co/nsaZYrJe9c,58320,13214
7669,2020-06-03,"...millions of dollars, and jobs, for the State. Because of @NC_Governor, we are now forced to seek another State to host the 2020 Republican National Convention.",60560,13474
7686,2020-06-03,RT @realDonaldTrump: LAW &amp; ORDER!,0,73021
7855,2020-06-03,RT @RandPaul: I joined @charliekirk11 on his podcast to discuss why there is a need to safely reopen America! Tune in! https://t.co/qA0djmk…,0,2977
8605,2020-06-04,"RT @DonaldJTrumpJr: Must watch video destroying the media’s BS narrative that those rioting, looting and burning down communities are “most…",0,14343
8606,2020-06-04,"RT @TimMurtaugh: For nearly a whole day, the media reported the use of tear gas in DC’s Lafayette Park with no evidence.

We now know it wa…",0,9467
8736,2020-06-04,Section 230! https://t.co/FiZqppRLiI,44593,13498
8553,2020-06-04,Wow. Very impressive Josh! https://t.co/gIax8UEMp0,58854,16499
9110,2020-06-04,"The problem is not the very talented, low-flying helicopter pilots wanting to save our city, the problem is the arsonists, looters, criminals, and anarchists, wanting to destroy it (and our Country)!",212072,44437
9027,2020-06-04,....I will never stop working to secure the release of all Americans held hostage overseas! Thank you Switzerland for your great assistance.,148811,25077
8552,2020-06-04,RT @DonaldJTrumpJr: Charlamagne tha God calls out Biden's 'racist' Senate history https://t.co/8ozwT3AKRE via @nypost,0,13533
8661,2020-06-04,Caught! https://t.co/6Mb6wp4n6C,69928,21050
8509,2020-06-04,Great job Ted. Country is proud of you!!! https://t.co/6Mb6wp4n6C,107385,28174
9161,2020-06-04,"...Unrelated, I gave Alaska ANWR, major highways, and more. Get any candidate ready, good or bad, I don’t care, I’m endorsing. If you have a pulse, I’m with you!",75549,16734
8564,2020-06-04,"RT @Jim_Jordan: Democrat mayors during #coronavirus:

-You can’t open your business
-You can’t go to church
-You can’t buy a gun

Democrat…",0,29783
8644,2020-06-04,"RT @dougmillsnyt: .@realDonaldTrump &amp; @FLOTUS  during a wreath laying ceremony arrive at Saint John Paul II National Shrine in Washington,…",0,3965
8574,2020-06-04,YES! https://t.co/YK10FgOu6j,63692,13495
8690,2020-06-04,This Witch Hunt should never have begun! https://t.co/zG9A34fSaO,44187,12676
8538,2020-06-04,RT @DonaldJTrumpJr: This X 1000!!!,0,9975
8703,2020-06-04,Unfair! https://t.co/doIHT3qOFo,33581,8348
8592,2020-06-04,RT @DonaldJTrumpJr: Why is @JoeBiden silent about the cold blooded murder of Captain David Dorn? Does his life not matter to Joe because it…,0,19031
8593,2020-06-04,"RT @DonaldJTrumpJr: Rosenstein testimony today!!!

Hopefully @LindseyGrahamSC brings the passion he had during the Kavanaugh hearings to th…",0,9324
9056,2020-06-04,"The Radical Left Democrats new theme is “Defund the Police”. Remember that when you don’t want Crime, especially against you and your family. This is where Sleepy Joe is being dragged by the socialists. I am the complete opposite, more money for Law Enforcement! #LAWANDORDER",179976,46723
8522,2020-06-04,RT @DonaldJTrumpJr: Happy to announce this week's #MAGA candidates of the week are 2 GREAT military vets determined to stand up to the DC e…,0,5890
8712,2020-06-04,Thank you Matt! https://t.co/2PT6IFNBAc,42200,11997
8623,2020-06-04,RT @RealJamesWoods: The “protesters” who injured 50 Secret Service law enforcement personnel and set St. John’s Church ablaze? Those protes…,0,20577
8622,2020-06-04,"RT @thebradfordfile: LOL. Joe Biden told a black man to his face ""you ain't black"" like a week ago--and now he's going to end racism in Ame…",0,31680
9162,2020-06-04,"Few people know where they’ll be in two years from now, but I do, in the Great State of Alaska (which I love) campaigning against Senator Lisa Murkowski. She voted against HealthCare, Justice Kavanaugh, and much else...",130524,29964
9028,2020-06-04,"I am to happy announce that Navy Veteran, Michael White, who has been detained by Iran for 683 days, is on a Swiss plane that just left Iranian Airspace. We expect him to be home with his family in America very soon....",306133,53041
8678,2020-06-04,Nasty! https://t.co/GFyNogk9Oa,64135,14589
8727,2020-06-04,Good work Ted! https://t.co/N2tmgXhHOn,31428,7462
9041,2020-06-04,"RT @SteveGuest: This hasn’t received enough coverage: @realDonaldTrump has an undefeated record of candidate endorsements this cycle.

http…",0,11491
8946,2020-06-04,"RT @TeamTrump: President @realDonaldTrump: Next year’s economy will be phenomenal, unless Joe Biden wins and raises everybody’s taxes https…",0,4800
8939,2020-06-04,LAW &amp; ORDER!,297998,46916
8347,2020-06-04,"RT @AndrewDesiderio: Rosenstein continues to take shots at McCabe, saying he was “not fully candid with me” and “certainly wasn’t forthcomi…",0,4461
8909,2020-06-04,RT @benfergusonshow: Thanks you @kayleighmcenany for stating the facts on this one:  https://t.co/K0Mj1CCpzX,0,10952
8412,2020-06-04,"RT @PressSec: Former Secretary Mattis’ “article” is little more than a self-promotional stunt to appease the DC elite.

President @realDona…",0,13743
8413,2020-06-04,"RT @PressSec: Under President @realDonaldTrump’s leadership, there will be NO burning of churches, looting of businesses, destruction of pr…",0,8488
9090,2020-06-04,"I thought this letter from respected retired Marine and Super Star lawyer, John Dowd, would be of interest to the American People. Read it! https://t.co/I5tjysckZh",108239,43114
8928,2020-06-04,The Fake Newspaper! https://t.co/X6LEqpQeBc,49295,14743
9002,2020-06-04,RT @realDonaldTrump: LAW &amp; ORDER!,0,46916
9144,2020-06-04,"The problem with asking for someone to give you a letter of resignation, which you do as a courtesy to help them save face, is that it is then harder to say you fired them. I did fire James Mattis. He was no good for Obama, who fired him also, and was no good for me!",105499,23115
651,2020-06-04,RT @DonaldJTrumpJr: Here’s @CNN’s @ChrisCuomo carrying water for violent criminals burning down communities and saying that he doesn’t thin…,0,11627
8426,2020-06-04,"RT @TeamTrump: President @realDonaldTrump: Biden has gone so seriously far left, but still doesn’t know where he is https://t.co/GDicP81QCC",0,6065
8427,2020-06-04,"RT @TeamTrump: President @realDonaldTrump on Joe Biden calling to end systemic racism: He's been in Washington for 43 years, why hasn’t he…",0,13353
8428,2020-06-04,RT @TeamTrump: President @realDonaldTrump: Liberal Mayors and Governors are weak on crime https://t.co/ePvnY2U7au,0,4618
8866,2020-06-04,How are they doing together? https://t.co/Orikyic1ia,42814,9937
8930,2020-06-04,RT @dbongino: Possible the most accurate review of my podcast I’ve ever seen. Lol 👇🏻👇🏻 https://t.co/UFUO2Ync8l,0,3958
8838,2020-06-04,"No. Roger was a victim of a corrupt and illegal Witch Hunt, one which will go down as the greatest political crime in history. He can sleep well at night! https://t.co/HHg24tcZrx",43704,13097
114,2020-06-04,Great to be with our wonderful Men and Women of the @SecretService. What a job they are doing! https://t.co/QEBvy1JdUp,93978,22867
8333,2020-06-04,RT @nytimes: Breaking News: Virginia's governor plans to order the removal of a monument to the Confederate general Robert E. Lee in Richmo…,0,12883
8981,2020-06-04,"RT @realDonaldTrump: If you watch Fake News @CNN or MSDNC, you would think that the killers, terrorists, arsonists, anarchists, thugs, hood…",0,53113
8938,2020-06-04,MAKE AMERICA GREAT AGAIN!,531943,84365
8982,2020-06-04,"RT @realDonaldTrump: ...His primary strength was not military, but rather personal public relations. I gave him a new life, things to do, a…",0,18931
8896,2020-06-04,True! https://t.co/pX37JvccM7,65774,15318
8372,2020-06-04,"RT @senjudiciary: @LindseyGrahamSC @RodRosenstein On the validity of the renewal of the FISA warrant application against Carter Page:
 
Gra…",0,5231
8895,2020-06-04,RT @benfergusonshow: FOR THE DEMOCRATS WHO KEEP TALKING ABOUT “ABUSE OF POWER” THIS IS WHAT IT ACTUALLY LOOKS LIKE!,0,15169
8385,2020-06-04,FBI &amp; DOJ had NO EVIDENCE to start an investigation against President Trump. @FoxNews  “These are people with subversive actions and outright lies. They doctored documents.”  @jasoninthehouse  Now proven conclusively that this was the political crime of the century!,88307,24469
8289,2020-06-04,"Probably the only thing Barack Obama and I have in common is that we both had the honor of firing Jim Mattis, the world’s most overrated General. I asked for his letter of resignation, &amp; felt great about. His nickname was “Chaos”, which I didn’t like, &amp; changed it to “Mad Dog”...",20153,5200
630,2020-06-04,"RT @realDonaldTrump: Our highest respect to the family of David Dorn, a Great Police Captain from St. Louis, who was viciously shot and kil…",0,104248
8929,2020-06-04,RT @DonaldJTrumpJr: Joe China. #BeijingBiden,0,13281
8399,2020-06-04,RT @PressSec: The Rod Rosenstein hearing made it very clear that there was an illegal coup taking place that President @realDonaldTrump was…,0,25762
9151,2020-06-04,“Police Groups Break With Biden” @politico His handlers want him to “Defund the Police.” I want more money for Law Enforcement!,117047,28971
8400,2020-06-04,"RT @GOPChairwoman: With Tuesday’s victories, @realDonaldTrump is now 64-0 in primary and special election endorsements this cycle.

If you…",0,6211
8881,2020-06-04,"Mueller should have never been appointed, although he did prove that I must be the most honest man in America! https://t.co/JjrTV2FKEt",49188,13311
650,2020-06-04,"RT @DonaldJTrumpJr: My father will always stand up for our country and everyone in it. 

Thank you for your service in the Marines! 🇺🇸🇺🇸🇺🇸",0,9754
9081,2020-06-04,YOU DON’T BURN CHURCHES IN AMERICA!,566266,94515
9082,2020-06-04,"I just got off the phone with former American hostage Michael White, who is now in Zurich after being released from Iran. He will be on a U.S. plane shortly, and is COMING HOME...",150309,26392
8997,2020-06-04,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!,0,84365
652,2020-06-04,"RT @DonaldJTrumpJr: This is a must watch and RT. This is the difference between the truth and the narrative the media runs with. 
Why won’t…",0,37920
8282,2020-06-04,"....His primary strength was not military, but rather personal public relations. I gave him a new life, things to do, and battles to win, but he seldom “brought home the bacon”. I didn’t like his “leadership” style or much else about him, and many others agree. Glad he is gone!",13244,3179
8437,2020-06-04,RT @TeamTrump: Team Trump's @marc_lotter: President @realDonaldTrump will always honor peaceful protesters and will protect all Americans f…,0,3545
8962,2020-06-04,Disgraceful! https://t.co/K5YEpOzvL5,111066,26174
8604,2020-06-04,RT @DonaldJTrumpJr: Terrible!!! https://t.co/k79LVWhAxQ,0,9616
9104,2020-06-04,"...Michael is Tough, Smart, and Loves our Country. This has been a big battle in Congress for 25 years. Thank you to our Great Republican Senate! @SenateCloakroom",43543,9410
8471,2020-06-04,"RT @WhiteHouse: President @realDonaldTrump ""is the leader that can finally lead to the change and action so many in my community have been…",0,6984
9106,2020-06-04,"Congratulations to Michael Pack! Nobody has any idea what a big victory this is for America. Why? Because he is going to be running the VOICE OF AMERICA (@VOANews), and everything associated with it...",67453,15248
8777,2020-06-04,"RT @charliekirk11: Let me get this straight:

Nancy Pelosi won’t let Congress get back to work because of a lack of social distancing

...Y…",0,25423
8318,2020-06-04,"I feel more and more confident that our economy is in the early stages of coming back very strong. Not everyone agrees with me, but I have little doubt. Watch for September, October, November. Next year will be one of the best ever, and look at the Stock Market NOW!",245698,42536
8788,2020-06-04,"RT @charliekirk11: Fact:

Four police officers were shot in St. Louis on Tuesday

And every single rioter and looter who destroyed the city…",0,9652
8764,2020-06-04,"RT @charliekirk11: Congratulations to President Trump for going 64-0 on federal primary endorsement victories this cycle. 

ZERO losses!

P…",0,12425
9138,2020-06-04,"John Kelly didn’t know I was going to fire James Mattis, nor did he have any knowledge of my asking for a letter of resignation. Why would I tell him, he was not...",78170,16271
8757,2020-06-04,Great Book. Make Charlie Number One Again! https://t.co/fG7YXOCk9R,29339,6587
8307,2020-06-04,"Probably the only thing Barack Obama &amp; I have in common is that we both had the honor of firing Jim Mattis, the world’s most overrated General. I asked for his letter of resignation, &amp; felt great about it. His nickname was “Chaos”, which I didn’t like, &amp; changed to “Mad Dog”...",176706,34699
8492,2020-06-04,RT @TeamTrump: Senior Advisor @LaraLeaTrump on Team Trump's #TheRightView and how the Lamestream Media doesn't give President @realDonaldTr…,0,3632
8968,2020-06-04,"RT @realDonaldTrump: Probably the only thing Barack Obama &amp; I have in common is that we both had the honor of firing Jim Mattis, the world’…",0,34699
9137,2020-06-04,"...in my inner-circle, was totally exhausted by the job, and in the end just slinked away into obscurity. They all want to come back for a piece of the limelight!",57221,11937
8745,2020-06-04,RT @charliekirk11: Drew Brees did more for Black Americans after Hurricane Katrina than Obama ever did in 8 years as President of the Unite…,0,24461
9018,2020-06-04,"Please let this serve as my Complete and Total Endorsement of a great fighter and ally in North Carolina, @LyndaBennettNC. She is strong on Crime, Borders, Military, our Great Vets &amp; 2A. She will be a great help to me in DC. EARLY VOTING STARTS TODAY. We need Lynda Bennett! #NC11",95564,23669
8789,2020-06-04,"RT @charliekirk11: Captain David Dorn was murdered by looters early Tuesday morning

He was a retired, 77 year-old black police officer gua…",0,14181
8914,2020-06-04,RT @dbongino: This Mazie Hirono faceplant is epic. She thinks she’s going to hit Trump but gets Rosenstein to admit that obstruction was a…,0,14023
8791,2020-06-04,Interesting! https://t.co/ShU4cY2ez8,37476,10061
8440,2020-06-04,"RT @TeamTrump: President @realDonaldTrump says the killing of #GeorgeFloyd is ""a terrible thing"" https://t.co/37Q5DnnDre",0,3866
8825,2020-06-04,"RT @charliekirk11: Did you know:

Race discrimination charges filed with the Equal Employment Opportunity Commission just reached 25-year h…",0,10156
8913,2020-06-04,"RT @KDORR_USA: In ‘08, it took over 2 months to make 800k payments to Americans.

Today, @USTreasury announced it made 159 MILLION Economic…",0,6853
8823,2020-06-04,"RT @charliekirk11: If ""White Privilege"" existed, why did Elizabeth Warren have to lie about being a Native American to get ahead in life?

🤔",0,30990
8441,2020-06-04,"RT @TeamTrump: Before the plague from China, America had the BEST Black unemployment rate in American history.

President @realDonaldTrump…",0,4852
8790,2020-06-04,RT @charliekirk11: Obama will go down as one of the worst Presidents in American history.,0,26961
9070,2020-06-04,"...to the UNITED STATES! We have now brought more than 40 American hostages and detainees back home since I took office. Thank you to Iran, it shows a deal is possible!",86871,16370
8807,2020-06-04,"RT @charliekirk11: Joe Biden—44 years in office

Chuck Schumer—39 years in office

Nancy Pelosi—33 years in office

Maxine Waters—29 years…",0,31777
653,2020-06-04,RT @DonaldJTrumpJr: Pair of Brooklyn lawyers including Ivy League corporate attorney charged in Molotov cocktail attack on NYPD cruiser  ht…,0,15184
8306,2020-06-04,"...His primary strength was not military, but rather personal public relations. I gave him a new life, things to do, and battles to win, but he seldom “brought home the bacon”. I didn’t like his “leadership” style or much else about him, and many others agree. Glad he is gone!",97892,18931
8852,2020-06-04,So many people hurt! https://t.co/DFxzGrHs5V,39655,10946
8799,2020-06-04,"RT @charliekirk11: Did you know:

Over 400 violent looters arrested in New York City are set to be immediately let back out on the streets…",0,14065
8460,2020-06-04,"RT @parscale: 64-0.

That’s the record of federal candidates in primaries or special elections after they’ve been endorsed by @realDonaldTr…",0,11546
8358,2020-06-04,"They spied on the Trump Campaign, and got caught!!! https://t.co/V5e1pkoLsr",83908,24735
9296,2020-06-05,"RT @SenRonJohnson: Before we talk about another round of spending in response to #coronavirus, let's analyze what we've already done and wh…",0,1541
9219,2020-06-05,RT @SteveDaines: My bipartisan bill increasing flexibility for the #PPP is on its way to @realDonaldTrump's desk.  This is about relief for…,0,1894
9297,2020-06-05,RT @SenRonJohnson: Wisconsin is proud of its rich shipbuilding &amp; maritime history.  Bordered on 3 sides by commercially navigable waterways…,0,1465
9220,2020-06-05,RT @SmallBizCmte: A #PPPloan enabled a woman-owned #smallbiz in #Jupiter #Florida to rehire all its employees &amp; offer free house cleaning s…,0,1754
127,2020-06-05,USA! https://t.co/p6LrDNkSB9,90890,19840
9221,2020-06-05,"RT @SenateGOP: Listen.

Learn.

Heal.

America: Let's stand together. 

Let's do better. https://t.co/wNt3ip2JFE",0,2176
9295,2020-06-05,"RT @SenRonJohnson: My committee is focused on #covid, but there’s no reason we can’t continue to seek the truth for the American people. Do…",0,1605
9222,2020-06-05,"RT @SenateGOP: Conference Chairman @SenJohnBarrasso:

Our nation needs to listen to the voices of African Americans about police brutality.…",0,1636
9263,2020-06-05,"RT @SenRonJohnson: Information about the #coronavirus and how to protect yourself can be found @CDCgov ⬇️
https://t.co/odBWgoKA1w",0,1357
191,2020-06-05,RT @SenThomTillis: I'm proud Congress could come together to make necessary fixes to the #PaycheckProtectionProgram. These changes will pro…,0,1595
122,2020-06-05,"RT @SenateGOP: ""Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that.""

- Martin L…",0,3156
139,2020-06-05,"RT @SenatorFischer: You can still apply until August 28, 2020. Contact your local Farm Service Agency to see if you qualify.",0,1281
9251,2020-06-05,RT @SenRickScott: I spoke to many local law enforcement leaders today. They’re working hard to protect peaceful protestors and our communit…,0,2911
119,2020-06-05,"RT @SenBillCassidy: Did anyone else just get chills? 

We. Are. Back. 🚀🇺🇸",0,2397
9243,2020-06-05,RT @SenateGOP: ⚡ LIVE NOW: Tune in to hear from Senate Republican Leadership as they answer questions from the press. ⬇️ https://t.co/hfVlz…,0,1545
9172,2020-06-05,"Sleepy Joe Biden’s 1994 Crime Bill was a total disaster. It was mass incarceration for Black people, many of them innocent. I did Criminal Justice Reform, something Obama &amp; Biden didn’t even try to do - &amp; couldn’t do even if they did try. Biden can never escape his Crime Bill!",137914,37949
9264,2020-06-05,"RT @SenateGOP: You do not advance peace by committing assault. 

You do not advance justice by inflicting injustice upon your neighbors.…",0,3347
9271,2020-06-05,RT @SenRonJohnson: In response to the violence that played out over the weekend in cities across the country... https://t.co/uuX5mOYr4k,0,2303
9238,2020-06-05,RT @cindyhydesmith: We are back. 🇺🇸,0,1705
9206,2020-06-05,So great to have Michael home. Just arrived. Very exciting. Thank you to Iran. Don’t wait until after U.S. Election to make the Big deal. I’m going to win. You’ll make a better deal now! https://t.co/OGJU2VWBWq,124696,29882
192,2020-06-05,"RT @NASA: ""American astronauts on American rockets from American soil, showing you what Americans can do when we come together as a team.""…",0,5825
146,2020-06-05,"RT @SenToomey: As @zoom_us user, it’s exciting see them opening a new R+D office in Pittsburgh, adding several hundred jobs. I have no doub…",0,1331
138,2020-06-05,RT @SenShelby: More help is on the way for small businesses in #Alabama &amp; across the nation: The Senate passed changes to improve the histo…,0,1500
9262,2020-06-05,RT @WSJ: From @WSJopinion: The PPP was designed to help small businesses bridge short-term shutdowns. It isn’t suited to long-term suspensi…,0,1319
128,2020-06-05,"RT @SenRonJohnson: One thing we have found out from declassified information
is that the FBI was ready to close the file on General Flynn o…",0,2077
9230,2020-06-05,RT @SenRubioPress: Great to see @SpaceX complete another successful launch from @NASAKennedy Space Center in #CapeCanaveral tonight. Sen Ru…,0,1579
9280,2020-06-05,"RT @SenRonJohnson: Moving forward with getting the truth for the American people.
https://t.co/krn97reaxv",0,2271
123,2020-06-05,"RT @GrassleyPress: Yesterday, the Senate passed the #PPP Flexibility Act of 2020. Here’s what you need to know:

- The loan forgiveness per…",0,1996
135,2020-06-05,RT @SenRonJohnson: Talking with @jaketapper on @CNNSotu about the recently declassified list of Obama-era officials who were behind the unm…,0,1707
9188,2020-06-05,A must watch! https://t.co/C353Vw7qWh,53934,16426
125,2020-06-05,"RT @SenJoniErnst: Right now, we can’t hear the peaceful protesters’ voices over the sounds of shattering glass and splintering woods.
 
Vio…",0,2769
9286,2020-06-05,We just landed Wisconsin a massive Navy shipbuilding contract. Beautiful designs! https://t.co/Zoli4BlNOC,36445,8470
120,2020-06-05,"RT @NationalMallNPS: In the wake of last night's demonstrations, there are numerous instances of vandalism to sites around the National Mal…",0,6103
198,2020-06-05,RT @WhiteHouse: LIVE: POTUS participates in a roundtable https://t.co/BBzgcZ76aD,0,7251
9198,2020-06-05,RT @ObamaMalik: OMG! WTH! Can you imagine ⁦@JoeBiden⁩ being @POTUS? He can’t answer a simple question or make a simple statement even with…,0,34330
134,2020-06-05,"RT @SenRonJohnson: Thanks, @realDonaldTrump",0,1742
9634,2020-06-05,RT @SenatorEnzi: The unprecedented COVID-19 pandemic has highlighted the need for better federal budgeting. We had the financial tools to a…,0,3686
9465,2020-06-05,"RT @JohnBoozman: At yesterday's @SenateVA hearing, I pressed @DeptVetAffairs officials about the plan to reduce the backlog of #veterans wa…",0,1559
9654,2020-06-05,I am so stunned. I’ve never seen numbers like this and I’ve been doing this for 30 years! Steve M. @MariaBartiromo,74100,15278
9464,2020-06-05,RT @JohnBoozman: I appreciated the opportunity to participate in today's @SenateVA hearing to conduct oversight of @DeptVetAffairs and get…,0,1399
9358,2020-06-05,"RT @SenatorFischer: #COVID19 has drastically affected #NE students, forcing them to complete the school year from home. This was especially…",0,1267
9365,2020-06-05,Great going Brad! https://t.co/vLFeNslx8Z,27019,5272
9670,2020-06-05,I will be doing a News Conference at 10:00 A.M. on the Jobs Numbers! White House.,104876,17641
160,2020-06-05,"RT @SenThomTillis: TODAY at 9:40 am
46th Telephone Town Hall
Topic: #COVID19NC

Listen Live: https://t.co/EjMmqN1Q7U https://t.co/P5MKqru05g",0,1777
9681,2020-06-05,"Congratulations to wonderful Charles Payne on having been so optimistic, and therefore correct. Market up BIG!!!",95553,19838
9372,2020-06-05,"RT @SenatorRisch: Our nation needs more #cyber professionals. Congratulations to the three teams of coders from Skyline HS, Centennial HS,…",0,1529
9451,2020-06-05,RT @JerryMoran: Thank you to the thousands of people that have made this day possible. Today is another step forward down the path of explo…,0,1460
9448,2020-06-05,"RT @JerryMoran: America has launched! Congratulations to NASA Astronauts Doug Hurley and Bob Behnken, @NASA and @SpaceX on a historic launc…",0,1591
9688,2020-06-05,"Oh no, the Dems are worried again. The only one that can kill this comeback is Sleepy Joe Biden!",131681,24067
9381,2020-06-05,Thanks for your invaluable help in getting a great man PASSED to run VOICE OF AMERICA. Trying for 25 years and you got it done Jim. Idaho is proud of you! https://t.co/kbjjD0bU1h,23695,5034
9447,2020-06-05,RT @JerryMoran: Joined Hocker Grove Middle School to help distribute meals as part of the school lunch program. It is one of four sites wit…,0,1301
9827,2020-06-05,".@MayorBowser is grossly incompetent, and in no way qualified to be running an important city like Washington, D.C. If the great men and women of the National Guard didn’t step forward, she would have looked no better than her counterpart Mayor in Minneapolis!",141037,34404
9474,2020-06-05,"RT @SenToomey: I am very grateful to all of those on the frontlines battling against the COVID-19 pandemic. To the doctors, nurses, hospita…",0,1373
9446,2020-06-05,"RT @JerryMoran: It is encouraging to see Kansans standing up for what is right throughout our state. In Wichita, protests are not only rema…",0,1368
180,2020-06-05,Really Big Jobs Report. Great going President Trump (kidding but true)!,166944,26171
9643,2020-06-05,RT @SenMcSallyAZ: I spoke to Arizonans during a telephone town hall earlier this week about what’s happening in our country right now. (1/4…,0,2594
9498,2020-06-05,"RT @EPWGOP: Chairman @SenJohnBarrasso: “Our bill is the right medicine for our roads &amp; our economy. It will help rural communities, it will…",0,1498
169,2020-06-05,THESE NUMBERS ARE INCREDIBLE! @MariaBartiromo,81817,14894
9617,2020-06-05,"RT @SenTomCotton: In particular, I’m pleased the administration will be adopting policies similar to my PLA Visa Security Act. America’s so…",0,4510
9618,2020-06-05,"RT @SenTomCotton: There’s no one better equipped to handle a crisis like this than General Milley. Our thanks to him, our troops, and feder…",0,4162
9619,2020-06-05,"RT @SenTomCotton: Violent anarchists and insurrectionists were once again allowed to rule the streets last night in too many cities. 

The…",0,3870
9620,2020-06-05,RT @SenTomCotton: There is both a legal basis and a long historical precedent for using our National Guard and—if necessary—federal troops…,0,3751
9350,2020-06-05,"RT @USDA: We're accepting applications now through Aug. 28, 2020 for our Coronavirus Food Assistance Program. Farmers &amp; ranchers can apply…",0,1634
9623,2020-06-05,"RT @SenMcSallyAZ: Great to hear that Navy veteran Michael White is on his way home to America!
https://t.co/ppK0OJmtKA",0,4580
9351,2020-06-05,"RT @SenatorRisch: Yesterday the Senate passed legislation to make the #PaycheckProtectionProgram even more flexible for the nearly 29,000 I…",0,1785
9352,2020-06-05,RT @SenatorFischer: I cannot think of a better way to celebrate Beef Month than by eating a burger today for #NationalBeefBurgerDay and sen…,0,1366
9484,2020-06-05,RT @SenToomey: I'm glad @realDonaldTrump is visiting Owens &amp; Minor today to highlight the great work of Pennsylvanians supplying the PPE ne…,0,1939
9483,2020-06-05,"RT @SenToomey: Join me/@RepSmucker @ 10am for a roundtable on safely restarting PA’s economy. Joining us are Steve Massini - @PSHResearch,…",0,1360
9635,2020-06-05,"RT @SenMcSallyAZ: Yesterday, the Senate passed legislation to improve the Paycheck Protection Program and grant greater flexibility to our…",0,4354
9357,2020-06-05,RT @SenatorRisch: Congratulations to the winners of the C-SPAN @StudentCam competition from Mountain View HS and Compass Academy! Great wor…,0,1291
9475,2020-06-05,"RT @JohnBoozman: Arkansas children struggling with hunger during this public health crisis are benefiting from creative, flexible approache…",0,1435
